归因方式,cpsid,包体id,渠道,设备归因日期,设备激活数,账号注册数,角色创建数,f1,f3,f7,f15,f30,f60,f90,f180,累计付费金额,c1,c3,c7,c15,c30,c60,c90,c180,累计付费人数
ORIG,6009,6009,yc,2022/7/13,4,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6008,6008,yc,2022/7/13,2,2,3,0,98,98,98,98,98,98,98,98,0,1,1,1,1,1,1,1,1
ORIG,6006,6006,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6003,6003,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6002,6002,yc,2022/7/13,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6001,6001,yc,2022/7/13,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ORIG,6000,6000,yc,2022/7/13,2,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5998,5998,yc,2022/7/13,11,9,18,12,19,19,19,19,19,19,19,19,2,3,3,3,3,3,3,3,3
ORIG,5997,5997,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5996,5996,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5989,5989,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5987,5987,yc,2022/7/13,5,4,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5985,5985,yc,2022/7/13,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5983,5983,yc,2022/7/13,6,5,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5981,5981,yc,2022/7/13,11,8,9,30,30,30,30,30,30,30,30,30,1,1,1,1,1,1,1,1,1
ORIG,5856,5856,yc,2022/7/13,129,104,169,54,158,158,158,158,158,158,158,158,18,19,19,19,19,19,19,19,19
ORIG,5832,5832,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5804,5804,yc,2022/7/13,8,6,11,1,140,140,140,140,140,140,140,140,1,2,2,2,2,2,2,2,2
ORIG,5796,5796,yc,2022/7/13,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5788,5788,yc,2022/7/13,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5784,5784,yc,2022/7/13,17,7,17,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5782,5782,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5713,5713,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5691,5691,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5678,5678,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5625,5625,yc,2022/7/13,6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5590,5590,yc,2022/7/13,7,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ORIG,5569,5569,yc,2022/7/13,3,1,1,74,74,74,74,74,74,74,74,74,1,1,1,1,1,1,1,1,1
ORIG,5518,5518,yc,2022/7/13,28,22,17,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
ORIG,5512,5512,yc,2022/7/13,7,5,7,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
ORIG,5510,5510,yc,2022/7/13,12,8,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5505,5505,yc,2022/7/13,2,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5503,5503,yc,2022/7/13,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5501,5501,yc,2022/7/13,7,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5491,5491,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5489,5489,yc,2022/7/13,31,38,34,63,63,63,63,63,63,63,63,63,12,12,12,12,12,12,12,12,12
ORIG,5488,5488,yc,2022/7/13,10,6,9,46,46,46,46,46,46,46,46,46,1,1,1,1,1,1,1,1,1
ORIG,5486,5486,yc,2022/7/13,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5485,5485,yc,2022/7/13,221,634,1601,32,32,32,32,32,32,32,32,32,2,2,2,2,2,2,2,2,2
ORIG,5466,5466,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5075,5075,yc,2022/7/13,37,35,40,275,275,275,275,275,275,275,275,275,7,7,7,7,7,7,7,7,7
ORIG,5068,5068,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5013,5013,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5002,5002,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4951,4951,yc,2022/7/13,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ORIG,4947,4947,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4940,4940,yc,2022/7/13,34,14,15,650,936,936,936,936,936,936,936,936,1,2,2,2,2,2,2,2,2
ORIG,4930,4930,yc,2022/7/13,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4914,4914,yc,2022/7/13,2,1,3,6,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1
ORIG,4913,4913,yc,2022/7/13,92,123,129,125,264,264,264,264,264,264,264,264,21,22,22,22,22,22,22,22,22
TD,2570012,257,icn,2022/7/13,4,2,2,60,60,60,60,60,60,60,60,60,1,1,1,1,1,1,1,1,1
TD,2570001,257,icn,2022/7/13,1,1,1,1,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1
TD,2160504,216,yc,2022/7/13,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160217,216,yc,2022/7/13,4,4,4,178,178,178,178,178,178,178,178,178,2,2,2,2,2,2,2,2,2
TD,2160214,216,yc,2022/7/13,4,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160210,216,yc,2022/7/13,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160209,216,yc,2022/7/13,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2160117,216,yc,2022/7/13,3,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160116,216,yc,2022/7/13,3,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
TD,2160114,216,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160110,216,yc,2022/7/13,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160016,216,yc,2022/7/13,1,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130479,213,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130463,213,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130462,213,yc,2022/7/13,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130350,213,yc,2022/7/13,1,1,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130348,213,yc,2022/7/13,1,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130339,213,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130337,213,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130336,213,yc,2022/7/13,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130334,213,yc,2022/7/13,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130331,213,yc,2022/7/13,3,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130327,213,yc,2022/7/13,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130326,213,yc,2022/7/13,6,6,5,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130325,213,yc,2022/7/13,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130323,213,yc,2022/7/13,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130319,213,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130316,213,yc,2022/7/13,1,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130310,213,yc,2022/7/13,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
TD,2130308,213,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130306,213,yc,2022/7/13,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2130303,213,yc,2022/7/13,2,2,2,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1
TD,2130210,213,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130208,213,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130201,213,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130160,213,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130089,213,yc,2022/7/13,3,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130087,213,yc,2022/7/13,4,3,4,224,224,224,224,224,224,224,224,224,2,2,2,2,2,2,2,2,2
TD,2130086,213,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130084,213,yc,2022/7/13,5,3,3,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130081,213,yc,2022/7/13,4,3,3,42,42,42,42,42,42,42,42,42,2,2,2,2,2,2,2,2,2
TD,2130018,213,yc,2022/7/13,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130011,213,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120105,212,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120102,212,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120057,212,yc,2022/7/13,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120052,212,yc,2022/7/13,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120051,212,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120047,212,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120043,212,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2111000,211,yc,2022/7/13,14,12,12,314,320,320,320,320,320,320,320,320,2,3,3,3,3,3,3,3,3
TD,2110344,211,yc,2022/7/13,13,13,14,18,18,18,18,18,18,18,18,18,3,3,3,3,3,3,3,3,3
TD,2110342,211,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110341,211,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110337,211,yc,2022/7/13,3,3,4,90,96,96,96,96,96,96,96,96,1,2,2,2,2,2,2,2,2
TD,2110336,211,yc,2022/7/13,2,2,4,6,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1
TD,2110331,211,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110327,211,yc,2022/7/13,7,5,4,158,158,158,158,158,158,158,158,158,1,1,1,1,1,1,1,1,1
TD,2110325,211,yc,2022/7/13,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110321,211,yc,2022/7/13,5,5,6,6,7,7,7,7,7,7,7,7,1,2,2,2,2,2,2,2,2
TD,2110314,211,yc,2022/7/13,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
TD,2110312,211,yc,2022/7/13,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110302,211,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110096,211,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110094,211,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110093,211,yc,2022/7/13,5,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110092,211,yc,2022/7/13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2103206,210,yc,2022/7/13,29,27,29,67,68,68,68,68,69,69,69,69,7,8,8,8,8,9,9,9,9
TD,2103202,210,yc,2022/7/13,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103197,210,yc,2022/7/13,23,14,35,190,190,190,190,190,190,190,190,190,3,3,3,3,3,3,3,3,3
TD,2103193,210,yc,2022/7/13,2,2,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103170,210,yc,2022/7/13,19,16,21,98,99,99,99,111,111,111,111,111,1,2,2,2,3,3,3,3,3
TD,2103169,210,yc,2022/7/13,9,8,14,36,134,134,134,134,134,134,134,134,1,2,2,2,2,2,2,2,2
TD,2103167,210,yc,2022/7/13,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103165,210,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103139,210,yc,2022/7/13,21,17,21,120,150,150,150,150,150,150,150,150,7,7,7,7,7,7,7,7,7
TD,2103094,210,yc,2022/7/13,7,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103046,210,yc,2022/7/13,51,42,56,68,69,69,69,69,69,69,69,69,8,9,9,9,9,9,9,9,9
TD,2103028,210,yc,2022/7/13,10,7,9,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2103024,210,yc,2022/7/13,37,32,31,121,121,121,121,121,121,121,121,121,7,7,7,7,7,7,7,7,7
TD,2102676,210,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102675,210,yc,2022/7/13,18,12,12,30,30,30,30,30,30,30,30,30,1,1,1,1,1,1,1,1,1
TD,2102674,210,yc,2022/7/13,5,5,5,37,37,37,37,37,37,37,37,37,3,3,3,3,3,3,3,3,3
TD,2102673,210,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102664,210,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102569,210,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102561,210,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102560,210,yc,2022/7/13,3,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102558,210,yc,2022/7/13,4,3,4,0,30,30,30,30,30,30,30,30,0,1,1,1,1,1,1,1,1
TD,2102556,210,yc,2022/7/13,3,3,3,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,2,2
TD,2102555,210,yc,2022/7/13,3,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102553,210,yc,2022/7/13,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102552,210,yc,2022/7/13,3,3,4,0,40,40,40,40,40,40,40,40,0,1,1,1,1,1,1,1,1
TD,2102551,210,yc,2022/7/13,2,2,2,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,2,2
TD,2102084,210,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102000,210,yc,2022/7/13,3,3,3,36,36,36,36,36,36,36,36,36,1,1,1,1,1,1,1,1,1
TD,2101997,210,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101990,210,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101989,210,yc,2022/7/13,11,7,6,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,2,2
TD,2101985,210,yc,2022/7/13,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101980,210,yc,2022/7/13,11,9,9,34,34,34,34,34,34,34,34,34,4,4,4,4,4,4,4,4,4
TD,2101978,210,yc,2022/7/13,4,4,4,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2
TD,2101975,210,yc,2022/7/13,18,17,16,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,2,2
TD,2101973,210,yc,2022/7/13,16,12,14,6,42,42,42,42,42,42,42,42,1,2,2,2,2,2,2,2,2
TD,2101970,210,yc,2022/7/13,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101920,210,yc,2022/7/13,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2101918,210,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101917,210,yc,2022/7/13,11,8,8,13,13,13,13,13,13,13,13,13,3,3,3,3,3,3,3,3,3
TD,2101915,210,yc,2022/7/13,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101912,210,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101911,210,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101882,210,yc,2022/7/13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101745,210,yc,2022/7/13,15,8,8,73,83,83,83,83,83,83,83,83,2,2,2,2,2,2,2,2,2
TD,2101741,210,yc,2022/7/13,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101676,210,yc,2022/7/13,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101673,210,yc,2022/7/13,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2101672,210,yc,2022/7/13,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,9010004,901,icn,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,9010003,901,icn,2022/7/14,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,9010001,901,icn,2022/7/14,43,44,36,506,734,872,2348,2980,3434,3434,3434,3434,8,8,8,8,8,8,8,8,8
TD,8740041,874,icn,2022/7/14,2,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,8721012,872,icn,2022/7/14,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,8710807,871,icn,2022/7/14,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,8710801,871,icn,2022/7/14,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,8610016,861,icn,2022/7/14,1,1,1,188,188,188,188,188,188,188,188,188,1,1,1,1,1,1,1,1,1
TD,8570572,857,icn,2022/7/14,1,1,1,164,164,164,164,164,164,164,164,164,1,1,1,1,1,1,1,1,1
TD,8570551,857,icn,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,8570545,857,icn,2022/7/14,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,8570544,857,icn,2022/7/14,1,1,1,84,84,84,84,84,84,84,84,84,1,1,1,1,1,1,1,1,1
TD,8570542,857,icn,2022/7/14,1,1,3,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,8570541,857,icn,2022/7/14,2,2,2,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1
TD,8570537,857,icn,2022/7/14,2,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,8570536,857,icn,2022/7/14,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,8570535,857,icn,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,8570534,857,icn,2022/7/14,5,4,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,7110013,711,icn,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,7110011,711,icn,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,7110009,711,icn,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,7110003,711,icn,2022/7/14,2,2,2,84,84,84,84,84,84,84,84,84,2,2,2,2,2,2,2,2,2
TD,7110002,711,icn,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,7110001,711,icn,2022/7/14,2,2,2,144,144,144,144,144,144,144,144,144,1,1,1,1,1,1,1,1,1
ORIG,6203,6203,yc,2022/7/14,13,9,12,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6202,6202,yc,2022/7/14,4,2,5,18,18,18,18,18,18,18,18,18,1,1,1,1,1,1,1,1,1
ORIG,6194,6194,yc,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6192,6192,yc,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6127,6127,yc,2022/7/14,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6124,6124,yc,2022/7/14,5,3,4,43,43,43,43,43,43,43,43,43,2,2,2,2,2,2,2,2,2
ORIG,6123,6123,yc,2022/7/14,6,4,10,18,18,18,18,18,18,18,18,18,1,1,1,1,1,1,1,1,1
ORIG,6116,6116,yc,2022/7/14,4,4,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6115,6115,yc,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6091,6091,yc,2022/7/14,3,1,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6090,6090,yc,2022/7/14,6,5,5,36,36,36,36,36,36,36,36,36,1,1,1,1,1,1,1,1,1
ORIG,6080,6080,yc,2022/7/14,3,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6079,6079,yc,2022/7/14,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6077,6077,yc,2022/7/14,2,2,3,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1
ORIG,6076,6076,yc,2022/7/14,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6075,6075,yc,2022/7/14,12,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6074,6074,yc,2022/7/14,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6073,6073,yc,2022/7/14,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6072,6072,yc,2022/7/14,5,3,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6071,6071,yc,2022/7/14,1,1,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6054,6054,yc,2022/7/14,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6050,6050,yc,2022/7/14,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6049,6049,yc,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6048,6048,yc,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6044,6044,yc,2022/7/14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ORIG,6043,6043,yc,2022/7/14,4,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6042,6042,yc,2022/7/14,29,23,24,918,918,918,918,918,918,918,918,918,4,4,4,4,4,4,4,4,4
ORIG,6010,6010,yc,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6009,6009,yc,2022/7/14,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6004,6004,yc,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6002,6002,yc,2022/7/14,2,1,1,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1
ORIG,6000,6000,yc,2022/7/14,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5998,5998,yc,2022/7/14,5,4,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,5996,5996,yc,2022/7/14,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5988,5988,yc,2022/7/14,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5987,5987,yc,2022/7/14,7,6,8,42,42,42,42,42,42,42,42,42,3,3,3,3,3,3,3,3,3
