归因方式,cpsid,包体id,渠道,设备归因日期,设备激活数,账号注册数,角色创建数,f1,f3,f7,f15,f30,f60,f90,f180,累计付费金额,c1,c3,c7,c15,c30,c60,c90,c180,累计付费人数,次留,三留,七留,月留
ORIG,4951,4951,yc,2022-08-06,3,2,2,308,350,514,-,-,-,-,-,514,2,2,2,-,-,-,-,-,2,1,1,1,-
ORIG,4947,4947,yc,2022-08-06,1,1,0,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
ORIG,4940,4940,yc,2022-08-06,59,37,25,2,3,4,-,-,-,-,-,4,2,3,3,-,-,-,-,-,3,9,5,3,-
ORIG,4930,4930,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
ORIG,4913,4913,yc,2022-08-06,67,51,53,111,221,1721,-,-,-,-,-,2453,8,9,11,-,-,-,-,-,11,28,15,11,-
TD,2160209,216,yc,2022-08-06,2,2,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2160208,216,yc,2022-08-06,3,3,2,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,0,0,0,-
TD,2160207,216,yc,2022-08-06,2,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2160206,216,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2160204,216,yc,2022-08-06,7,5,3,0,6,6,-,-,-,-,-,6,0,1,1,-,-,-,-,-,1,2,1,1,-
TD,2160203,216,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2160202,216,yc,2022-08-06,3,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
ORIG,2160000,2160000,yc,2022-08-06,20,42,47,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,10,9,5,-
TD,2130328,213,yc,2022-08-06,3,4,9,0,6,38,-,-,-,-,-,38,0,1,2,-,-,-,-,-,2,4,4,2,-
TD,2130327,213,yc,2022-08-06,2,2,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2130326,213,yc,2022-08-06,3,3,3,78,566,590,-,-,-,-,-,590,3,3,3,-,-,-,-,-,3,2,2,0,-
TD,2130325,213,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2130324,213,yc,2022-08-06,3,3,4,6,6,12,-,-,-,-,-,12,1,1,1,-,-,-,-,-,1,0,0,1,-
TD,2130323,213,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2130322,213,yc,2022-08-06,9,7,9,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,1,1,-
TD,2130210,213,yc,2022-08-06,4,3,3,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2130208,213,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2130207,213,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2130205,213,yc,2022-08-06,4,3,2,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,0,0,-
TD,2130201,213,yc,2022-08-06,6,4,7,30,30,30,-,-,-,-,-,30,1,1,1,-,-,-,-,-,1,2,1,0,-
TD,2130085,213,yc,2022-08-06,2,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2130083,213,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2130082,213,yc,2022-08-06,2,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,1,0,-
ORIG,2130000,2130000,yc,2022-08-06,21,18,22,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,4,0,0,-
TD,2120305,212,yc,2022-08-06,1,1,1,30,30,30,-,-,-,-,-,30,1,1,1,-,-,-,-,-,1,0,0,0,-
TD,2120210,212,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2120209,212,yc,2022-08-06,13,8,8,104,650,1538,-,-,-,-,-,1610,2,2,2,-,-,-,-,-,2,3,2,2,-
TD,2120207,212,yc,2022-08-06,4,4,4,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2120206,212,yc,2022-08-06,6,4,3,98,1504,1505,-,-,-,-,-,1505,1,1,2,-,-,-,-,-,2,2,2,1,-
TD,2120204,212,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2120202,212,yc,2022-08-06,2,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2120059,212,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2120058,212,yc,2022-08-06,8,7,7,74,81,81,-,-,-,-,-,81,2,3,3,-,-,-,-,-,3,4,3,1,-
TD,2120057,212,yc,2022-08-06,3,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2120056,212,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2120055,212,yc,2022-08-06,19,13,13,74,80,80,-,-,-,-,-,80,2,3,3,-,-,-,-,-,3,2,2,1,-
TD,2120054,212,yc,2022-08-06,9,8,14,37,73,103,-,-,-,-,-,103,3,3,4,-,-,-,-,-,4,4,2,1,-
TD,2120053,212,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2120052,212,yc,2022-08-06,1,1,1,98,98,98,-,-,-,-,-,98,1,1,1,-,-,-,-,-,1,0,0,0,-
ORIG,2120000,2120000,yc,2022-08-06,9,4,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,0,0,-
TD,2110506,211,yc,2022-08-06,2,2,1,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,1,0,-
TD,2110505,211,yc,2022-08-06,1,1,1,68,98,316,-,-,-,-,-,588,1,1,1,-,-,-,-,-,1,1,1,1,-
TD,2110504,211,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,1,0,-
TD,2110501,211,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2110500,211,yc,2022-08-06,6,6,6,12,12,12,-,-,-,-,-,12,2,2,2,-,-,-,-,-,2,2,1,1,-
TD,2110409,211,yc,2022-08-06,4,3,3,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,0,0,-
TD,2110407,211,yc,2022-08-06,1,1,1,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,0,0,-
TD,2110406,211,yc,2022-08-06,6,6,8,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,3,1,0,-
TD,2110403,211,yc,2022-08-06,7,5,5,7,7,209,-,-,-,-,-,215,2,2,2,-,-,-,-,-,2,2,1,1,-
TD,2110379,211,yc,2022-08-06,3,3,4,128,134,134,-,-,-,-,-,134,1,1,1,-,-,-,-,-,1,1,1,0,-
TD,2110378,211,yc,2022-08-06,3,2,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2110377,211,yc,2022-08-06,4,3,4,36,36,72,-,-,-,-,-,78,1,1,1,-,-,-,-,-,1,1,1,1,-
TD,2110376,211,yc,2022-08-06,1,1,2,0,128,158,-,-,-,-,-,164,0,1,1,-,-,-,-,-,1,1,1,0,-
TD,2110375,211,yc,2022-08-06,2,2,2,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,0,0,-
TD,2110374,211,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2110373,211,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,1,0,-
TD,2110370,211,yc,2022-08-06,4,3,3,1,69,69,-,-,-,-,-,69,1,2,2,-,-,-,-,-,2,2,1,0,-
TD,2110366,211,yc,2022-08-06,9,5,5,6,6,13,-,-,-,-,-,13,1,1,2,-,-,-,-,-,2,2,1,1,-
TD,2110363,211,yc,2022-08-06,2,2,2,0,6,6,-,-,-,-,-,6,0,1,1,-,-,-,-,-,1,0,1,0,-
TD,2110361,211,yc,2022-08-06,5,2,2,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,1,0,-
TD,2110359,211,yc,2022-08-06,67,48,59,446,1954,2808,-,-,-,-,-,3512,7,13,14,-,-,-,-,-,15,16,9,6,-
TD,2110358,211,yc,2022-08-06,28,21,22,24,24,24,-,-,-,-,-,24,3,3,3,-,-,-,-,-,3,2,1,0,-
TD,2110354,211,yc,2022-08-06,4,3,3,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,0,0,-
TD,2110353,211,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2110352,211,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2110351,211,yc,2022-08-06,2,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2110350,211,yc,2022-08-06,8,5,10,0,104,270,-,-,-,-,-,306,0,1,1,-,-,-,-,-,1,3,2,1,-
TD,2110337,211,yc,2022-08-06,2,2,2,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,1,1,-
TD,2110323,211,yc,2022-08-06,1,1,1,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,0,0,-
TD,2110321,211,yc,2022-08-06,3,2,2,37,43,43,-,-,-,-,-,49,2,2,2,-,-,-,-,-,2,1,1,1,-
TD,2110320,211,yc,2022-08-06,5,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2110318,211,yc,2022-08-06,2,1,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2110316,211,yc,2022-08-06,3,3,6,306,764,2352,-,-,-,-,-,5118,2,2,2,-,-,-,-,-,2,2,1,1,-
TD,2110315,211,yc,2022-08-06,4,3,3,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2110314,211,yc,2022-08-06,5,4,4,6,13,13,-,-,-,-,-,13,1,2,2,-,-,-,-,-,2,2,1,0,-
TD,2110312,211,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2110310,211,yc,2022-08-06,4,3,4,0,0,6,-,-,-,-,-,6,0,0,1,-,-,-,-,-,1,1,1,1,-
TD,2110301,211,yc,2022-08-06,5,4,7,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,2,1,0,-
TD,2110094,211,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
ORIG,2110000,2110000,yc,2022-08-06,11,10,6,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,2,1,0,-
TD,2103220,210,yc,2022-08-06,2,2,3,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,0,0,0,-
TD,2103219,210,yc,2022-08-06,1,1,1,104,526,1958,-,-,-,-,-,1968,1,1,1,-,-,-,-,-,1,1,1,1,-
TD,2103217,210,yc,2022-08-06,10,7,9,36,36,36,-,-,-,-,-,36,2,2,2,-,-,-,-,-,2,2,1,0,-
TD,2103216,210,yc,2022-08-06,2,1,0,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2103215,210,yc,2022-08-06,1,1,1,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,1,0,-
TD,2103214,210,yc,2022-08-06,2,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2103213,210,yc,2022-08-06,7,7,10,68,560,560,-,-,-,-,-,560,1,1,1,-,-,-,-,-,1,2,1,0,-
TD,2103203,210,yc,2022-08-06,4,3,4,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,1,0,-
TD,2103197,210,yc,2022-08-06,7,6,6,12,12,12,-,-,-,-,-,12,2,2,2,-,-,-,-,-,2,3,1,0,-
TD,2103193,210,yc,2022-08-06,8,7,9,0,96,322,-,-,-,-,-,322,0,1,1,-,-,-,-,-,1,4,4,0,-
TD,2103173,210,yc,2022-08-06,1,1,1,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,0,0,0,-
TD,2103170,210,yc,2022-08-06,15,7,9,6,6,6,-,-,-,-,-,526,1,1,1,-,-,-,-,-,1,1,0,0,-
TD,2103169,210,yc,2022-08-06,28,20,26,13,259,259,-,-,-,-,-,391,3,5,5,-,-,-,-,-,6,7,6,1,-
TD,2103139,210,yc,2022-08-06,59,48,59,1703,1915,3582,-,-,-,-,-,3601,12,15,15,-,-,-,-,-,15,18,13,7,-
TD,2103094,210,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2103046,210,yc,2022-08-06,27,21,23,42,43,73,-,-,-,-,-,73,3,4,5,-,-,-,-,-,5,7,4,5,-
TD,2103028,210,yc,2022-08-06,19,16,17,80,92,92,-,-,-,-,-,92,3,4,4,-,-,-,-,-,4,5,2,1,-
TD,2103024,210,yc,2022-08-06,50,43,44,263,380,454,-,-,-,-,-,454,12,15,15,-,-,-,-,-,15,16,6,3,-
TD,2103003,210,yc,2022-08-06,61,55,68,1506,1635,2700,-,-,-,-,-,3390,16,17,17,-,-,-,-,-,17,15,8,6,-
TD,2102688,210,yc,2022-08-06,2,2,2,12,12,12,-,-,-,-,-,12,2,2,2,-,-,-,-,-,2,0,0,0,-
TD,2102687,210,yc,2022-08-06,13,7,7,12,12,12,-,-,-,-,-,12,2,2,2,-,-,-,-,-,2,0,0,0,-
TD,2102686,210,yc,2022-08-06,8,5,5,19,25,25,-,-,-,-,-,25,4,4,4,-,-,-,-,-,4,1,1,0,-
TD,2102685,210,yc,2022-08-06,4,2,3,30,36,36,-,-,-,-,-,36,1,1,1,-,-,-,-,-,1,1,1,1,-
TD,2102684,210,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2102682,210,yc,2022-08-06,1,2,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2102676,210,yc,2022-08-06,4,2,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2102675,210,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2102674,210,yc,2022-08-06,2,2,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,0,0,-
TD,2102672,210,yc,2022-08-06,10,7,7,12,12,12,-,-,-,-,-,12,2,2,2,-,-,-,-,-,2,2,2,1,-
TD,2102078,210,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,1,-
TD,2102076,210,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2102074,210,yc,2022-08-06,5,3,5,230,260,1032,-,-,-,-,-,1032,2,2,2,-,-,-,-,-,2,2,2,0,-
TD,2102073,210,yc,2022-08-06,2,2,4,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,0,0,-
TD,2101989,210,yc,2022-08-06,25,15,24,110,316,418,-,-,-,-,-,466,1,2,3,-,-,-,-,-,3,6,5,4,-
TD,2101983,210,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,2101967,210,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2101965,210,yc,2022-08-06,1,1,2,0,6,12,-,-,-,-,-,12,0,1,1,-,-,-,-,-,1,1,1,1,-
TD,2101964,210,yc,2022-08-06,1,1,1,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,0,0,0,-
TD,2101963,210,yc,2022-08-06,3,3,5,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,1,0,-
TD,2101962,210,yc,2022-08-06,15,10,11,0,6,6,-,-,-,-,-,6,0,1,1,-,-,-,-,-,1,4,1,0,-
TD,2101922,210,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2101921,210,yc,2022-08-06,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,2101743,210,yc,2022-08-06,2,2,3,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,0,0,0,-
TD,2101742,210,yc,2022-08-06,5,4,6,106,116,1331,-,-,-,-,-,1477,2,2,2,-,-,-,-,-,2,2,1,2,-
TD,2101678,210,yc,2022-08-06,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,0,0,-
TD,2101676,210,yc,2022-08-06,2,1,1,0,6,6,-,-,-,-,-,6,0,1,1,-,-,-,-,-,1,1,1,0,-
TD,2101675,210,yc,2022-08-06,13,9,9,6,36,36,-,-,-,-,-,36,1,1,1,-,-,-,-,-,1,2,1,0,-
TD,2101673,210,yc,2022-08-06,2,2,2,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,0,0,0,-
TD,2101672,210,yc,2022-08-06,19,17,21,6,36,36,-,-,-,-,-,36,1,1,1,-,-,-,-,-,1,3,3,2,-
TD,2101671,210,yc,2022-08-06,12,11,10,18,24,24,-,-,-,-,-,24,3,3,3,-,-,-,-,-,3,4,2,1,-
TD,2101062,210,yc,2022-08-06,18,15,26,15,69,112,-,-,-,-,-,118,3,5,6,-,-,-,-,-,6,7,7,2,-
TD,2101061,210,yc,2022-08-06,11,9,13,232,292,298,-,-,-,-,-,298,3,3,4,-,-,-,-,-,4,4,2,0,-
ORIG,2101019,2101019,yc,2022-08-06,28,294,287,0,1,1,-,-,-,-,-,1,0,1,1,-,-,-,-,-,1,256,31,0,-
ORIG,2101017,2101017,yc,2022-08-06,57,47,56,2602,10795,14843,-,-,-,-,-,14919,9,9,11,-,-,-,-,-,12,19,17,9,-
TD,12450001,1245,icn,2022-08-06,1,1,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,1,-
ORIG,0,0,yc,2022-08-06,7,2,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,1,0,-
ORIG,0,0,icn,2022-08-06,136,83,82,768,1086,2643,-,-,-,-,-,2644,10,12,14,-,-,-,-,-,15,30,16,15,-
TD,9103008,910,icn,2022-08-07,1,1,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,0,0,-
TD,9103007,910,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,9103004,910,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,9102019,910,icn,2022-08-07,2,2,4,0,0,30,-,-,-,-,-,36,0,0,1,-,-,-,-,-,1,2,2,2,-
TD,9102018,910,icn,2022-08-07,2,2,2,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,1,0,0,-
TD,9102013,910,icn,2022-08-07,1,1,0,0,0,-,-,-,-,-,-,,0,0,-,-,-,-,-,-,0,0,-,-,-
TD,9102008,910,icn,2022-08-07,1,1,1,68,68,68,-,-,-,-,-,68,1,1,1,-,-,-,-,-,1,1,0,0,-
TD,9102005,910,icn,2022-08-07,1,1,0,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,9102001,910,icn,2022-08-07,1,1,1,6,104,200,-,-,-,-,-,212,1,1,1,-,-,-,-,-,1,1,1,1,-
TD,9100001,910,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,1,0,-
TD,9010004,901,icn,2022-08-07,2,2,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,9010003,901,icn,2022-08-07,2,2,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,0,0,-
TD,9010001,901,icn,2022-08-07,39,35,34,724,1817,2511,-,-,-,-,-,2571,3,7,8,-,-,-,-,-,8,14,13,7,-
TD,8740048,874,icn,2022-08-07,1,1,1,0,68,98,-,-,-,-,-,98,0,1,1,-,-,-,-,-,1,1,1,1,-
TD,8740043,874,icn,2022-08-07,1,1,1,0,6,6,-,-,-,-,-,6,0,1,1,-,-,-,-,-,1,1,0,0,-
TD,8740042,874,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,8740041,874,icn,2022-08-07,2,2,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,1,0,-
TD,8710807,871,icn,2022-08-07,6,5,10,6,111,225,-,-,-,-,-,228,1,3,3,-,-,-,-,-,3,3,4,4,-
TD,8710805,871,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,8710804,871,icn,2022-08-07,2,1,4,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,0,0,-
TD,8010003,801,icn,2022-08-07,1,2,2,246,650,965,-,-,-,-,-,1215,2,2,2,-,-,-,-,-,2,1,2,1,-
TD,7213010,721,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,7213008,721,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,7213005,721,icn,2022-08-07,1,1,1,30,90,90,-,-,-,-,-,90,1,1,1,-,-,-,-,-,1,1,1,0,-
TD,7213003,721,icn,2022-08-07,2,2,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,7213001,721,icn,2022-08-07,1,1,0,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,7210025,721,icn,2022-08-07,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,7210021,721,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,7210018,721,icn,2022-08-07,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,7210013,721,icn,2022-08-07,6,4,4,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,7210004,721,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,0,0,-
TD,7210003,721,icn,2022-08-07,3,6,9,3,3,3,-,-,-,-,-,3,3,3,3,-,-,-,-,-,3,4,4,1,-
TD,7120008,712,icn,2022-08-07,3,2,2,0,6,6,-,-,-,-,-,6,0,1,1,-,-,-,-,-,1,2,1,1,-
TD,7120007,712,icn,2022-08-07,2,2,2,204,204,204,-,-,-,-,-,204,1,1,1,-,-,-,-,-,1,1,1,0,-
TD,7120004,712,icn,2022-08-07,2,2,6,0,12,12,-,-,-,-,-,12,0,1,1,-,-,-,-,-,1,1,1,0,-
TD,7120003,712,icn,2022-08-07,1,1,1,6,18,18,-,-,-,-,-,18,1,1,1,-,-,-,-,-,1,1,0,0,-
TD,7110005,711,icn,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
ORIG,6274,6274,yc,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,1,-
ORIG,6272,6272,yc,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
ORIG,6270,6270,yc,2022-08-07,2,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
ORIG,6266,6266,yc,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,1,1,1,-
ORIG,6265,6265,yc,2022-08-07,12,11,13,6,12,12,-,-,-,-,-,12,1,1,1,-,-,-,-,-,1,4,3,1,-
ORIG,6264,6264,yc,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
ORIG,6263,6263,yc,2022-08-07,5,4,4,30,30,30,-,-,-,-,-,30,1,1,1,-,-,-,-,-,1,2,0,0,-
ORIG,6261,6261,yc,2022-08-07,3,2,2,0,6,6,-,-,-,-,-,6,0,1,1,-,-,-,-,-,1,1,0,0,-
TD,6251074,625,yc,2022-08-07,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,6251073,625,yc,2022-08-07,3,2,2,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,6251071,625,yc,2022-08-07,3,2,3,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,2,1,0,-
TD,6251070,625,yc,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,6251069,625,yc,2022-08-07,4,3,5,6,12,12,-,-,-,-,-,12,1,2,2,-,-,-,-,-,2,1,1,0,-
TD,6251067,625,yc,2022-08-07,4,3,3,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,2,0,0,-
TD,6251066,625,yc,2022-08-07,2,1,1,6,7,7,-,-,-,-,-,7,1,1,1,-,-,-,-,-,1,1,1,1,-
TD,6251065,625,yc,2022-08-07,1,0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,0,-,-,-,-
TD,6251063,625,yc,2022-08-07,2,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,6251062,625,yc,2022-08-07,1,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
TD,6251061,625,yc,2022-08-07,2,2,3,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,2,1,0,-
TD,6251060,625,yc,2022-08-07,5,5,6,6,6,6,-,-,-,-,-,6,1,1,1,-,-,-,-,-,1,3,1,0,-
TD,6251059,625,yc,2022-08-07,2,1,2,30,36,36,-,-,-,-,-,36,1,1,1,-,-,-,-,-,1,0,1,0,-
TD,6251058,625,yc,2022-08-07,2,1,1,0,0,0,-,-,-,-,-,,0,0,0,-,-,-,-,-,0,0,0,0,-
